bird_name,count,Year,Transect,Temp,ObservCond,Bay
Red-breasted Merganser,0,2004,708,3,Good,W. Sitkalidak
Red-necked Grebe,0,2004,708,3,Good,W. Sitkalidak
Surf Scoter,0,2004,708,3,Good,W. Sitkalidak
White-winged Scoter,0,2004,708,3,Good,W. Sitkalidak
Barrow's Goldeneye,0,2005,708,3.8,Good,W. Sitkalidak
Black Scoter,0,2005,708,3.8,Good,W. Sitkalidak
Common Merganser,0,2005,708,3.8,Good,W. Sitkalidak
Common Murre,25,2005,708,3.8,Good,W. Sitkalidak
Harlequin Duck,0,2005,708,3.8,Good,W. Sitkalidak
Horned Grebe,0,2005,708,3.8,Good,W. Sitkalidak
Loon,7,2005,708,3.8,Good,W. Sitkalidak
Marbled Murrelet,2,2005,708,3.8,Good,W. Sitkalidak
Long-tailed Duck,0,2005,708,3.8,Good,W. Sitkalidak
Pigeon Guillemot,0,2005,708,3.8,Good,W. Sitkalidak
Red-breasted Merganser,0,2005,708,3.8,Good,W. Sitkalidak
Red-necked Grebe,0,2005,708,3.8,Good,W. Sitkalidak
Surf Scoter,0,2005,708,3.8,Good,W. Sitkalidak
White-winged Scoter,0,2005,708,3.8,Good,W. Sitkalidak
Barrow's Goldeneye,0,1991,709,2.8,Good,W. Sitkalidak
Black Scoter,0,1991,709,2.8,Good,W. Sitkalidak
Common Merganser,0,1991,709,2.8,Good,W. Sitkalidak
Common Murre,44,1991,709,2.8,Good,W. Sitkalidak
Cormorant,0,1991,709,2.8,Good,W. Sitkalidak
Harlequin Duck,0,1991,709,2.8,Good,W. Sitkalidak
Horned Grebe,0,1991,709,2.8,Good,W. Sitkalidak
Loon,0,1991,709,2.8,Good,W. Sitkalidak
Marbled Murrelet,4,1991,709,2.8,Good,W. Sitkalidak
Long-tailed Duck,0,1991,709,2.8,Good,W. Sitkalidak
Pigeon Guillemot,0,1991,709,2.8,Good,W. Sitkalidak
Red-breasted Merganser,0,1991,709,2.8,Good,W. Sitkalidak
Red-necked Grebe,0,1991,709,2.8,Good,W. Sitkalidak
Surf Scoter,0,1991,709,2.8,Good,W. Sitkalidak
White-winged Scoter,0,1991,709,2.8,Good,W. Sitkalidak
Barrow's Goldeneye,0,1992,709,3.5,Good,W. Sitkalidak
Black Scoter,0,1992,709,3.5,Good,W. Sitkalidak
Common Merganser,0,1992,709,3.5,Good,W. Sitkalidak
Common Murre,10,1992,709,3.5,Good,W. Sitkalidak
Cormorant,0,1992,709,3.5,Good,W. Sitkalidak
Harlequin Duck,0,1992,709,3.5,Good,W. Sitkalidak
Horned Grebe,0,1992,709,3.5,Good,W. Sitkalidak
Loon,0,1992,709,3.5,Good,W. Sitkalidak
Marbled Murrelet,5,1992,709,3.5,Good,W. Sitkalidak
Long-tailed Duck,0,1992,709,3.5,Good,W. Sitkalidak
Pigeon Guillemot,0,1992,709,3.5,Good,W. Sitkalidak
Red-breasted Merganser,0,1992,709,3.5,Good,W. Sitkalidak
Red-necked Grebe,0,1992,709,3.5,Good,W. Sitkalidak
Surf Scoter,0,1992,709,3.5,Good,W. Sitkalidak
White-winged Scoter,0,1992,709,3.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,1993,709,2,Average,W. Sitkalidak
Black Scoter,0,1993,709,2,Average,W. Sitkalidak
Common Merganser,0,1993,709,2,Average,W. Sitkalidak
Common Murre,5,1993,709,2,Average,W. Sitkalidak
Cormorant,0,1993,709,2,Average,W. Sitkalidak
Harlequin Duck,0,1993,709,2,Average,W. Sitkalidak
Horned Grebe,0,1993,709,2,Average,W. Sitkalidak
Loon,0,1993,709,2,Average,W. Sitkalidak
Marbled Murrelet,0,1993,709,2,Average,W. Sitkalidak
Long-tailed Duck,0,1993,709,2,Average,W. Sitkalidak
Pigeon Guillemot,0,1993,709,2,Average,W. Sitkalidak
Red-breasted Merganser,0,1993,709,2,Average,W. Sitkalidak
Red-necked Grebe,0,1993,709,2,Average,W. Sitkalidak
Surf Scoter,0,1993,709,2,Average,W. Sitkalidak
White-winged Scoter,0,1993,709,2,Average,W. Sitkalidak
Barrow's Goldeneye,0,1994,709,3.5,Good,W. Sitkalidak
Black Scoter,0,1994,709,3.5,Good,W. Sitkalidak
Common Merganser,0,1994,709,3.5,Good,W. Sitkalidak
Common Murre,9,1994,709,3.5,Good,W. Sitkalidak
Cormorant,0,1994,709,3.5,Good,W. Sitkalidak
Harlequin Duck,0,1994,709,3.5,Good,W. Sitkalidak
Horned Grebe,0,1994,709,3.5,Good,W. Sitkalidak
Loon,0,1994,709,3.5,Good,W. Sitkalidak
Marbled Murrelet,2,1994,709,3.5,Good,W. Sitkalidak
Long-tailed Duck,0,1994,709,3.5,Good,W. Sitkalidak
Pigeon Guillemot,0,1994,709,3.5,Good,W. Sitkalidak
Red-breasted Merganser,0,1994,709,3.5,Good,W. Sitkalidak
Red-necked Grebe,0,1994,709,3.5,Good,W. Sitkalidak
Surf Scoter,0,1994,709,3.5,Good,W. Sitkalidak
White-winged Scoter,0,1994,709,3.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,1995,709,2.5,Good,W. Sitkalidak
Black Scoter,0,1995,709,2.5,Good,W. Sitkalidak
Common Merganser,0,1995,709,2.5,Good,W. Sitkalidak
Common Murre,28,1995,709,2.5,Good,W. Sitkalidak
Cormorant,0,1995,709,2.5,Good,W. Sitkalidak
Harlequin Duck,0,1995,709,2.5,Good,W. Sitkalidak
Horned Grebe,0,1995,709,2.5,Good,W. Sitkalidak
Loon,0,1995,709,2.5,Good,W. Sitkalidak
Marbled Murrelet,1,1995,709,2.5,Good,W. Sitkalidak
Long-tailed Duck,0,1995,709,2.5,Good,W. Sitkalidak
Pigeon Guillemot,0,1995,709,2.5,Good,W. Sitkalidak
Red-breasted Merganser,0,1995,709,2.5,Good,W. Sitkalidak
Red-necked Grebe,0,1995,709,2.5,Good,W. Sitkalidak
Surf Scoter,0,1995,709,2.5,Good,W. Sitkalidak
White-winged Scoter,0,1995,709,2.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,1996,709,2.5,Excellent,W. Sitkalidak
Black Scoter,0,1996,709,2.5,Excellent,W. Sitkalidak
Common Merganser,0,1996,709,2.5,Excellent,W. Sitkalidak
Common Murre,27,1996,709,2.5,Excellent,W. Sitkalidak
Cormorant,1,1996,709,2.5,Excellent,W. Sitkalidak
Harlequin Duck,0,1996,709,2.5,Excellent,W. Sitkalidak
Horned Grebe,0,1996,709,2.5,Excellent,W. Sitkalidak
Loon,0,1996,709,2.5,Excellent,W. Sitkalidak
Marbled Murrelet,6,1996,709,2.5,Excellent,W. Sitkalidak
Long-tailed Duck,0,1996,709,2.5,Excellent,W. Sitkalidak
Pigeon Guillemot,0,1996,709,2.5,Excellent,W. Sitkalidak
Red-breasted Merganser,0,1996,709,2.5,Excellent,W. Sitkalidak
Red-necked Grebe,0,1996,709,2.5,Excellent,W. Sitkalidak
Surf Scoter,0,1996,709,2.5,Excellent,W. Sitkalidak
White-winged Scoter,0,1996,709,2.5,Excellent,W. Sitkalidak
Barrow's Goldeneye,0,1997,709,2.5,Good,W. Sitkalidak
Black Scoter,0,1997,709,2.5,Good,W. Sitkalidak
Common Merganser,0,1997,709,2.5,Good,W. Sitkalidak
Common Murre,3,1997,709,2.5,Good,W. Sitkalidak
Cormorant,0,1997,709,2.5,Good,W. Sitkalidak
Harlequin Duck,0,1997,709,2.5,Good,W. Sitkalidak
Horned Grebe,0,1997,709,2.5,Good,W. Sitkalidak
Loon,0,1997,709,2.5,Good,W. Sitkalidak
Marbled Murrelet,0,1997,709,2.5,Good,W. Sitkalidak
Long-tailed Duck,0,1997,709,2.5,Good,W. Sitkalidak
Pigeon Guillemot,0,1997,709,2.5,Good,W. Sitkalidak
Red-breasted Merganser,0,1997,709,2.5,Good,W. Sitkalidak
Red-necked Grebe,0,1997,709,2.5,Good,W. Sitkalidak
Surf Scoter,0,1997,709,2.5,Good,W. Sitkalidak
White-winged Scoter,0,1997,709,2.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,1999,709,2.2,Good,W. Sitkalidak
Black Scoter,0,1999,709,2.2,Good,W. Sitkalidak
Common Merganser,0,1999,709,2.2,Good,W. Sitkalidak
Common Murre,7,1999,709,2.2,Good,W. Sitkalidak
Cormorant,0,1999,709,2.2,Good,W. Sitkalidak
Harlequin Duck,0,1999,709,2.2,Good,W. Sitkalidak
Horned Grebe,0,1999,709,2.2,Good,W. Sitkalidak
Loon,0,1999,709,2.2,Good,W. Sitkalidak
Marbled Murrelet,4,1999,709,2.2,Good,W. Sitkalidak
Long-tailed Duck,0,1999,709,2.2,Good,W. Sitkalidak
Pigeon Guillemot,0,1999,709,2.2,Good,W. Sitkalidak
Red-breasted Merganser,0,1999,709,2.2,Good,W. Sitkalidak
Red-necked Grebe,0,1999,709,2.2,Good,W. Sitkalidak
Surf Scoter,0,1999,709,2.2,Good,W. Sitkalidak
White-winged Scoter,0,1999,709,2.2,Good,W. Sitkalidak
Barrow's Goldeneye,0,2000,709,2.3,Good,W. Sitkalidak
Black Scoter,0,2000,709,2.3,Good,W. Sitkalidak
Common Merganser,0,2000,709,2.3,Good,W. Sitkalidak
Common Murre,3,2000,709,2.3,Good,W. Sitkalidak
Cormorant,0,2000,709,2.3,Good,W. Sitkalidak
Harlequin Duck,0,2000,709,2.3,Good,W. Sitkalidak
Horned Grebe,0,2000,709,2.3,Good,W. Sitkalidak
Loon,0,2000,709,2.3,Good,W. Sitkalidak
Marbled Murrelet,2,2000,709,2.3,Good,W. Sitkalidak
Long-tailed Duck,0,2000,709,2.3,Good,W. Sitkalidak
Pigeon Guillemot,0,2000,709,2.3,Good,W. Sitkalidak
Red-breasted Merganser,0,2000,709,2.3,Good,W. Sitkalidak
Red-necked Grebe,0,2000,709,2.3,Good,W. Sitkalidak
Surf Scoter,0,2000,709,2.3,Good,W. Sitkalidak
White-winged Scoter,0,2000,709,2.3,Good,W. Sitkalidak
Barrow's Goldeneye,0,2001,709,3.8,Good,W. Sitkalidak
Black Scoter,0,2001,709,3.8,Good,W. Sitkalidak
Common Merganser,0,2001,709,3.8,Good,W. Sitkalidak
Common Murre,19,2001,709,3.8,Good,W. Sitkalidak
Cormorant,0,2001,709,3.8,Good,W. Sitkalidak
Harlequin Duck,0,2001,709,3.8,Good,W. Sitkalidak
Horned Grebe,0,2001,709,3.8,Good,W. Sitkalidak
Loon,0,2001,709,3.8,Good,W. Sitkalidak
Marbled Murrelet,0,2001,709,3.8,Good,W. Sitkalidak
Long-tailed Duck,0,2001,709,3.8,Good,W. Sitkalidak
Pigeon Guillemot,0,2001,709,3.8,Good,W. Sitkalidak
Red-breasted Merganser,0,2001,709,3.8,Good,W. Sitkalidak
Red-necked Grebe,0,2001,709,3.8,Good,W. Sitkalidak
Surf Scoter,0,2001,709,3.8,Good,W. Sitkalidak
White-winged Scoter,0,2001,709,3.8,Good,W. Sitkalidak
Barrow's Goldeneye,0,2002,709,3.450276,Good,W. Sitkalidak
Black Scoter,0,2002,709,3.450276,Good,W. Sitkalidak
Common Merganser,0,2002,709,3.450276,Good,W. Sitkalidak
Common Murre,8,2002,709,3.450276,Good,W. Sitkalidak
Cormorant,0,2002,709,3.450276,Good,W. Sitkalidak
Harlequin Duck,0,2002,709,3.450276,Good,W. Sitkalidak
Horned Grebe,0,2002,709,3.450276,Good,W. Sitkalidak
Loon,0,2002,709,3.450276,Good,W. Sitkalidak
Marbled Murrelet,2,2002,709,3.450276,Good,W. Sitkalidak
Long-tailed Duck,0,2002,709,3.450276,Good,W. Sitkalidak
Pigeon Guillemot,0,2002,709,3.450276,Good,W. Sitkalidak
Red-breasted Merganser,0,2002,709,3.450276,Good,W. Sitkalidak
Red-necked Grebe,0,2002,709,3.450276,Good,W. Sitkalidak
Surf Scoter,0,2002,709,3.450276,Good,W. Sitkalidak
White-winged Scoter,0,2002,709,3.450276,Good,W. Sitkalidak
Barrow's Goldeneye,0,2003,709,4.4,Good,W. Sitkalidak
Black Scoter,0,2003,709,4.4,Good,W. Sitkalidak
Common Merganser,0,2003,709,4.4,Good,W. Sitkalidak
Common Murre,16,2003,709,4.4,Good,W. Sitkalidak
Cormorant,1,2003,709,4.4,Good,W. Sitkalidak
Harlequin Duck,0,2003,709,4.4,Good,W. Sitkalidak
Horned Grebe,0,2003,709,4.4,Good,W. Sitkalidak
Loon,0,2003,709,4.4,Good,W. Sitkalidak
Marbled Murrelet,0,2003,709,4.4,Good,W. Sitkalidak
Long-tailed Duck,0,2003,709,4.4,Good,W. Sitkalidak
Pigeon Guillemot,0,2003,709,4.4,Good,W. Sitkalidak
Red-breasted Merganser,0,2003,709,4.4,Good,W. Sitkalidak
Red-necked Grebe,0,2003,709,4.4,Good,W. Sitkalidak
Surf Scoter,0,2003,709,4.4,Good,W. Sitkalidak
White-winged Scoter,0,2003,709,4.4,Good,W. Sitkalidak
Barrow's Goldeneye,0,2004,709,2.9,Good,W. Sitkalidak
Black Scoter,0,2004,709,2.9,Good,W. Sitkalidak
Common Merganser,0,2004,709,2.9,Good,W. Sitkalidak
Common Murre,16,2004,709,2.9,Good,W. Sitkalidak
Harlequin Duck,0,2004,709,2.9,Good,W. Sitkalidak
Horned Grebe,0,2004,709,2.9,Good,W. Sitkalidak
Loon,0,2004,709,2.9,Good,W. Sitkalidak
Marbled Murrelet,2,2004,709,2.9,Good,W. Sitkalidak
Long-tailed Duck,0,2004,709,2.9,Good,W. Sitkalidak
Pigeon Guillemot,0,2004,709,2.9,Good,W. Sitkalidak
Red-breasted Merganser,0,2004,709,2.9,Good,W. Sitkalidak
Red-necked Grebe,0,2004,709,2.9,Good,W. Sitkalidak
Surf Scoter,0,2004,709,2.9,Good,W. Sitkalidak
White-winged Scoter,0,2004,709,2.9,Good,W. Sitkalidak
Barrow's Goldeneye,0,2005,709,4.2,Good,W. Sitkalidak
Black Scoter,0,2005,709,4.2,Good,W. Sitkalidak
Common Merganser,0,2005,709,4.2,Good,W. Sitkalidak
Common Murre,10,2005,709,4.2,Good,W. Sitkalidak
Harlequin Duck,0,2005,709,4.2,Good,W. Sitkalidak
Horned Grebe,0,2005,709,4.2,Good,W. Sitkalidak
Loon,0,2005,709,4.2,Good,W. Sitkalidak
Marbled Murrelet,7,2005,709,4.2,Good,W. Sitkalidak
Long-tailed Duck,0,2005,709,4.2,Good,W. Sitkalidak
Pigeon Guillemot,0,2005,709,4.2,Good,W. Sitkalidak
Red-breasted Merganser,0,2005,709,4.2,Good,W. Sitkalidak
Red-necked Grebe,0,2005,709,4.2,Good,W. Sitkalidak
Surf Scoter,0,2005,709,4.2,Good,W. Sitkalidak
White-winged Scoter,0,2005,709,4.2,Good,W. Sitkalidak
Barrow's Goldeneye,0,1991,710,2.8,Good,W. Sitkalidak
Black Scoter,0,1991,710,2.8,Good,W. Sitkalidak
Common Merganser,0,1991,710,2.8,Good,W. Sitkalidak
Common Murre,12,1991,710,2.8,Good,W. Sitkalidak
Cormorant,0,1991,710,2.8,Good,W. Sitkalidak
Harlequin Duck,0,1991,710,2.8,Good,W. Sitkalidak
Horned Grebe,0,1991,710,2.8,Good,W. Sitkalidak
Loon,0,1991,710,2.8,Good,W. Sitkalidak
Marbled Murrelet,4,1991,710,2.8,Good,W. Sitkalidak
Long-tailed Duck,0,1991,710,2.8,Good,W. Sitkalidak
Pigeon Guillemot,0,1991,710,2.8,Good,W. Sitkalidak
Red-breasted Merganser,0,1991,710,2.8,Good,W. Sitkalidak
Red-necked Grebe,0,1991,710,2.8,Good,W. Sitkalidak
Surf Scoter,0,1991,710,2.8,Good,W. Sitkalidak
White-winged Scoter,0,1991,710,2.8,Good,W. Sitkalidak
Barrow's Goldeneye,0,1992,710,4,Good,W. Sitkalidak
Black Scoter,0,1992,710,4,Good,W. Sitkalidak
Common Merganser,0,1992,710,4,Good,W. Sitkalidak
Common Murre,11,1992,710,4,Good,W. Sitkalidak
Cormorant,1,1992,710,4,Good,W. Sitkalidak
Harlequin Duck,0,1992,710,4,Good,W. Sitkalidak
Horned Grebe,0,1992,710,4,Good,W. Sitkalidak
Loon,0,1992,710,4,Good,W. Sitkalidak
Marbled Murrelet,0,1992,710,4,Good,W. Sitkalidak
Long-tailed Duck,0,1992,710,4,Good,W. Sitkalidak
Pigeon Guillemot,0,1992,710,4,Good,W. Sitkalidak
Red-breasted Merganser,0,1992,710,4,Good,W. Sitkalidak
Red-necked Grebe,0,1992,710,4,Good,W. Sitkalidak
Surf Scoter,0,1992,710,4,Good,W. Sitkalidak
White-winged Scoter,0,1992,710,4,Good,W. Sitkalidak
Barrow's Goldeneye,0,1993,710,2.5,Average,W. Sitkalidak
Black Scoter,0,1993,710,2.5,Average,W. Sitkalidak
Common Merganser,0,1993,710,2.5,Average,W. Sitkalidak
Common Murre,9,1993,710,2.5,Average,W. Sitkalidak
Cormorant,0,1993,710,2.5,Average,W. Sitkalidak
Harlequin Duck,0,1993,710,2.5,Average,W. Sitkalidak
Horned Grebe,0,1993,710,2.5,Average,W. Sitkalidak
Loon,0,1993,710,2.5,Average,W. Sitkalidak
Marbled Murrelet,0,1993,710,2.5,Average,W. Sitkalidak
Long-tailed Duck,0,1993,710,2.5,Average,W. Sitkalidak
Pigeon Guillemot,0,1993,710,2.5,Average,W. Sitkalidak
Red-breasted Merganser,0,1993,710,2.5,Average,W. Sitkalidak
Red-necked Grebe,0,1993,710,2.5,Average,W. Sitkalidak
Surf Scoter,0,1993,710,2.5,Average,W. Sitkalidak
White-winged Scoter,0,1993,710,2.5,Average,W. Sitkalidak
Barrow's Goldeneye,0,1994,710,4,Good,W. Sitkalidak
Black Scoter,0,1994,710,4,Good,W. Sitkalidak
Common Merganser,0,1994,710,4,Good,W. Sitkalidak
Common Murre,13,1994,710,4,Good,W. Sitkalidak
Cormorant,0,1994,710,4,Good,W. Sitkalidak
Harlequin Duck,0,1994,710,4,Good,W. Sitkalidak
Horned Grebe,0,1994,710,4,Good,W. Sitkalidak
Loon,0,1994,710,4,Good,W. Sitkalidak
Marbled Murrelet,0,1994,710,4,Good,W. Sitkalidak
Long-tailed Duck,0,1994,710,4,Good,W. Sitkalidak
Pigeon Guillemot,0,1994,710,4,Good,W. Sitkalidak
Red-breasted Merganser,0,1994,710,4,Good,W. Sitkalidak
Red-necked Grebe,0,1994,710,4,Good,W. Sitkalidak
Surf Scoter,0,1994,710,4,Good,W. Sitkalidak
White-winged Scoter,0,1994,710,4,Good,W. Sitkalidak
Barrow's Goldeneye,0,1995,710,2.5,Good,W. Sitkalidak
Black Scoter,0,1995,710,2.5,Good,W. Sitkalidak
Common Merganser,0,1995,710,2.5,Good,W. Sitkalidak
Common Murre,23,1995,710,2.5,Good,W. Sitkalidak
Cormorant,0,1995,710,2.5,Good,W. Sitkalidak
Harlequin Duck,0,1995,710,2.5,Good,W. Sitkalidak
Horned Grebe,0,1995,710,2.5,Good,W. Sitkalidak
Loon,0,1995,710,2.5,Good,W. Sitkalidak
Marbled Murrelet,0,1995,710,2.5,Good,W. Sitkalidak
Long-tailed Duck,0,1995,710,2.5,Good,W. Sitkalidak
Pigeon Guillemot,0,1995,710,2.5,Good,W. Sitkalidak
Red-breasted Merganser,0,1995,710,2.5,Good,W. Sitkalidak
Red-necked Grebe,0,1995,710,2.5,Good,W. Sitkalidak
Surf Scoter,0,1995,710,2.5,Good,W. Sitkalidak
White-winged Scoter,0,1995,710,2.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,1996,710,2.5,Excellent,W. Sitkalidak
Black Scoter,0,1996,710,2.5,Excellent,W. Sitkalidak
Common Merganser,0,1996,710,2.5,Excellent,W. Sitkalidak
Common Murre,27,1996,710,2.5,Excellent,W. Sitkalidak
Cormorant,0,1996,710,2.5,Excellent,W. Sitkalidak
Harlequin Duck,0,1996,710,2.5,Excellent,W. Sitkalidak
Horned Grebe,0,1996,710,2.5,Excellent,W. Sitkalidak
Loon,0,1996,710,2.5,Excellent,W. Sitkalidak
Marbled Murrelet,0,1996,710,2.5,Excellent,W. Sitkalidak
Long-tailed Duck,0,1996,710,2.5,Excellent,W. Sitkalidak
Pigeon Guillemot,0,1996,710,2.5,Excellent,W. Sitkalidak
Red-breasted Merganser,0,1996,710,2.5,Excellent,W. Sitkalidak
Red-necked Grebe,0,1996,710,2.5,Excellent,W. Sitkalidak
Surf Scoter,0,1996,710,2.5,Excellent,W. Sitkalidak
White-winged Scoter,0,1996,710,2.5,Excellent,W. Sitkalidak
Barrow's Goldeneye,0,1997,710,2.5,Good,W. Sitkalidak
Black Scoter,0,1997,710,2.5,Good,W. Sitkalidak
Common Merganser,0,1997,710,2.5,Good,W. Sitkalidak
Common Murre,3,1997,710,2.5,Good,W. Sitkalidak
Cormorant,0,1997,710,2.5,Good,W. Sitkalidak
Harlequin Duck,0,1997,710,2.5,Good,W. Sitkalidak
Horned Grebe,0,1997,710,2.5,Good,W. Sitkalidak
Loon,0,1997,710,2.5,Good,W. Sitkalidak
Marbled Murrelet,0,1997,710,2.5,Good,W. Sitkalidak
Long-tailed Duck,0,1997,710,2.5,Good,W. Sitkalidak
Pigeon Guillemot,0,1997,710,2.5,Good,W. Sitkalidak
Red-breasted Merganser,0,1997,710,2.5,Good,W. Sitkalidak
Red-necked Grebe,0,1997,710,2.5,Good,W. Sitkalidak
Surf Scoter,0,1997,710,2.5,Good,W. Sitkalidak
White-winged Scoter,0,1997,710,2.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,1999,710,2.5,Good,W. Sitkalidak
Black Scoter,0,1999,710,2.5,Good,W. Sitkalidak
Common Merganser,0,1999,710,2.5,Good,W. Sitkalidak
Common Murre,5,1999,710,2.5,Good,W. Sitkalidak
Cormorant,0,1999,710,2.5,Good,W. Sitkalidak
Harlequin Duck,0,1999,710,2.5,Good,W. Sitkalidak
Horned Grebe,0,1999,710,2.5,Good,W. Sitkalidak
Loon,0,1999,710,2.5,Good,W. Sitkalidak
Marbled Murrelet,0,1999,710,2.5,Good,W. Sitkalidak
Long-tailed Duck,0,1999,710,2.5,Good,W. Sitkalidak
Pigeon Guillemot,0,1999,710,2.5,Good,W. Sitkalidak
Red-breasted Merganser,0,1999,710,2.5,Good,W. Sitkalidak
Red-necked Grebe,0,1999,710,2.5,Good,W. Sitkalidak
Surf Scoter,0,1999,710,2.5,Good,W. Sitkalidak
White-winged Scoter,0,1999,710,2.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,2000,710,2.5,Good,W. Sitkalidak
Black Scoter,0,2000,710,2.5,Good,W. Sitkalidak
Common Merganser,0,2000,710,2.5,Good,W. Sitkalidak
Common Murre,6,2000,710,2.5,Good,W. Sitkalidak
Cormorant,1,2000,710,2.5,Good,W. Sitkalidak
Harlequin Duck,0,2000,710,2.5,Good,W. Sitkalidak
Horned Grebe,0,2000,710,2.5,Good,W. Sitkalidak
Loon,0,2000,710,2.5,Good,W. Sitkalidak
Marbled Murrelet,0,2000,710,2.5,Good,W. Sitkalidak
Long-tailed Duck,0,2000,710,2.5,Good,W. Sitkalidak
Pigeon Guillemot,0,2000,710,2.5,Good,W. Sitkalidak
Red-breasted Merganser,0,2000,710,2.5,Good,W. Sitkalidak
Red-necked Grebe,0,2000,710,2.5,Good,W. Sitkalidak
Surf Scoter,0,2000,710,2.5,Good,W. Sitkalidak
White-winged Scoter,0,2000,710,2.5,Good,W. Sitkalidak
Barrow's Goldeneye,0,2001,710,3.9,Good,W. Sitkalidak
Black Scoter,0,2001,710,3.9,Good,W. Sitkalidak
Common Merganser,0,2001,710,3.9,Good,W. Sitkalidak
Common Murre,12,2001,710,3.9,Good,W. Sitkalidak
Cormorant,0,2001,710,3.9,Good,W. Sitkalidak
Harlequin Duck,0,2001,710,3.9,Good,W. Sitkalidak
Horned Grebe,0,2001,710,3.9,Good,W. Sitkalidak
Loon,0,2001,710,3.9,Good,W. Sitkalidak
Marbled Murrelet,0,2001,710,3.9,Good,W. Sitkalidak
Long-tailed Duck,0,2001,710,3.9,Good,W. Sitkalidak
Pigeon Guillemot,0,2001,710,3.9,Good,W. Sitkalidak
Red-breasted Merganser,0,2001,710,3.9,Good,W. Sitkalidak
Red-necked Grebe,0,2001,710,3.9,Good,W. Sitkalidak
Surf Scoter,0,2001,710,3.9,Good,W. Sitkalidak
White-winged Scoter,0,2001,710,3.9,Good,W. Sitkalidak
Barrow's Goldeneye,0,2002,710,3.562785,Good,W. Sitkalidak
Black Scoter,0,2002,710,3.562785,Good,W. Sitkalidak
Common Merganser,0,2002,710,3.562785,Good,W. Sitkalidak
Common Murre,16,2002,710,3.562785,Good,W. Sitkalidak
Cormorant,0,2002,710,3.562785,Good,W. Sitkalidak
Harlequin Duck,0,2002,710,3.562785,Good,W. Sitkalidak
Horned Grebe,0,2002,710,3.562785,Good,W. Sitkalidak
Loon,0,2002,710,3.562785,Good,W. Sitkalidak
Marbled Murrelet,2,2002,710,3.562785,Good,W. Sitkalidak
Long-tailed Duck,0,2002,710,3.562785,Good,W. Sitkalidak
Pigeon Guillemot,0,2002,710,3.562785,Good,W. Sitkalidak
Red-breasted Merganser,0,2002,710,3.562785,Good,W. Sitkalidak
Red-necked Grebe,0,2002,710,3.562785,Good,W. Sitkalidak
Surf Scoter,0,2002,710,3.562785,Good,W. Sitkalidak
White-winged Scoter,0,2002,710,3.562785,Good,W. Sitkalidak
Barrow's Goldeneye,0,2003,710,4.4,Good,W. Sitkalidak
Black Scoter,0,2003,710,4.4,Good,W. Sitkalidak
Common Merganser,0,2003,710,4.4,Good,W. Sitkalidak
Common Murre,14,2003,710,4.4,Good,W. Sitkalidak
Cormorant,0,2003,710,4.4,Good,W. Sitkalidak
Harlequin Duck,0,2003,710,4.4,Good,W. Sitkalidak
Horned Grebe,0,2003,710,4.4,Good,W. Sitkalidak
Loon,0,2003,710,4.4,Good,W. Sitkalidak
Marbled Murrelet,0,2003,710,4.4,Good,W. Sitkalidak
Long-tailed Duck,0,2003,710,4.4,Good,W. Sitkalidak
Pigeon Guillemot,0,2003,710,4.4,Good,W. Sitkalidak
Red-breasted Merganser,0,2003,710,4.4,Good,W. Sitkalidak
Red-necked Grebe,0,2003,710,4.4,Good,W. Sitkalidak
Surf Scoter,0,2003,710,4.4,Good,W. Sitkalidak
White-winged Scoter,0,2003,710,4.4,Good,W. Sitkalidak
Barrow's Goldeneye,0,2004,710,2.9,Good,W. Sitkalidak
Black Scoter,0,2004,710,2.9,Good,W. Sitkalidak
Common Merganser,0,2004,710,2.9,Good,W. Sitkalidak
Common Murre,13,2004,710,2.9,Good,W. Sitkalidak
Harlequin Duck,0,2004,710,2.9,Good,W. Sitkalidak
Horned Grebe,0,2004,710,2.9,Good,W. Sitkalidak
Loon,1,2004,710,2.9,Good,W. Sitkalidak
Marbled Murrelet,10,2004,710,2.9,Good,W. Sitkalidak
Long-tailed Duck,0,2004,710,2.9,Good,W. Sitkalidak
Pigeon Guillemot,0,2004,710,2.9,Good,W. Sitkalidak
Red-breasted Merganser,0,2004,710,2.9,Good,W. Sitkalidak
Red-necked Grebe,0,2004,710,2.9,Good,W. Sitkalidak
Surf Scoter,0,2004,710,2.9,Good,W. Sitkalidak
White-winged Scoter,0,2004,710,2.9,Good,W. Sitkalidak
Barrow's Goldeneye,0,2005,710,4.2,Good,W. Sitkalidak
Black Scoter,0,2005,710,4.2,Good,W. Sitkalidak
Common Merganser,0,2005,710,4.2,Good,W. Sitkalidak
Common Murre,12,2005,710,4.2,Good,W. Sitkalidak
Harlequin Duck,0,2005,710,4.2,Good,W. Sitkalidak
Horned Grebe,0,2005,710,4.2,Good,W. Sitkalidak
Loon,0,2005,710,4.2,Good,W. Sitkalidak
Marbled Murrelet,0,2005,710,4.2,Good,W. Sitkalidak
Long-tailed Duck,0,2005,710,4.2,Good,W. Sitkalidak
