School,Minority,Sex,SES,MathAch
15,No,Male,0.812,11.103
15,No,Female,0.072,15.712
15,Yes,Male,0.382,8.085
15,No,Male,-1.068,12.409
15,Yes,Female,-0.638,3.322
15,Yes,Female,-0.738,3.245
15,No,Female,0.132,8.329
15,No,Female,-0.878,8.329
15,Yes,Female,-0.348,4.406
15,No,Female,1.022,7.706
15,No,Male,0.632,7.925
15,No,Male,-0.578,3.379
15,No,Male,0.072,0.475
15,No,Male,-0.398,18.378
15,Yes,Male,-1.468,16.207
15,No,Female,-0.108,8.265
15,No,Male,-0.818,4.971
15,No,Male,0.272,13.168
15,No,Female,-0.928,15.78
15,Yes,Male,-1.358,13.99
15,No,Female,-0.028,14.757
15,No,Male,-0.188,22.135
15,Yes,Male,-1.258,7.186
15,No,Female,-0.258,3.461
15,No,Female,-0.008,8.295
15,No,Female,-0.228,12.233
15,No,Female,0.192,7.218
15,No,Female,0.532,4.191
15,No,Male,-0.308,8.715
15,Yes,Female,-1.408,8.29
15,No,Female,-0.668,16.424
15,No,Female,-0.678,13.971
15,No,Male,-0.318,15.991
15,No,Female,-0.408,12.19
15,Yes,Female,-0.498,11.534
15,No,Male,-1.358,10.696
15,No,Female,0.772,10.841
15,No,Male,0.202,9.625
15,No,Female,0.402,4.45
15,No,Male,0.942,22.027
15,No,Male,-1.088,5.342
15,No,Male,-0.128,20.219
15,Yes,Male,0.292,6.766
15,No,Female,-0.738,-1.443
15,Yes,Male,-1.138,3.03
13,Yes,Female,-1.938,1.337
13,Yes,Female,-0.498,10.971
13,Yes,Female,-0.748,3.528
13,Yes,Female,-0.508,7.562
13,Yes,Female,-0.688,6.574
13,No,Female,-0.028,7.625
13,Yes,Female,-1.288,1.938
13,Yes,Female,-1.138,5.21
13,No,Female,-0.908,11.026
13,Yes,Female,-0.658,1.759
13,No,Female,-1.448,13.904
13,Yes,Female,-0.658,11.928
13,Yes,Female,-1.138,7.394
13,Yes,Female,-0.878,4.078
13,Yes,Female,0.192,0.911
13,No,Female,0.162,21.687
13,Yes,Female,-1.248,2.455
13,Yes,Female,-1.368,17.461
13,Yes,Female,-0.378,0.117
13,Yes,Female,-0.818,-0.22
13,Yes,Female,-0.608,12.976
13,Yes,Female,0.792,20.781
13,Yes,Female,-0.718,19.662
13,Yes,Female,-0.708,4.626
13,Yes,Female,-1.118,2.895
13,No,Female,-1.658,3.548
13,No,Female,0.502,8.854
13,Yes,Female,-2.088,7.202
13,Yes,Female,-1.208,6.635
13,No,Female,-1.478,-2.641
13,No,Female,1.122,12.82
13,Yes,Female,0.452,0.147
2,No,Male,-0.508,-2.081
2,No,Female,-0.608,4.773
2,No,Male,-0.468,1.452
2,No,Female,-0.538,7.65
2,No,Male,1.242,9.902
2,No,Male,-0.408,-2.832
2,No,Male,-1.328,12.856
2,No,Male,-1.078,0.914
2,No,Female,-0.938,12.727
2,No,Female,-0.238,-2.832
2,Yes,Male,-0.608,3.781
2,Yes,Male,-0.578,-1.714
2,No,Male,0.462,8.853
2,No,Female,-0.448,12.224
2,No,Female,-0.108,2.188
2,No,Female,-0.368,4.62
2,No,Female,-0.818,2.63
2,No,Female,-1.248,5.343
2,No,Female,-0.888,6.937
2,Yes,Male,-2.108,-2.262
2,No,Male,-2.188,-0.895
2,No,Male,1.212,17.672
2,No,Female,-2.178,4.606
2,Yes,Male,-0.758,-1.094
2,No,Female,-1.448,5.122
2,No,Female,-0.418,4.918
2,No,Male,-0.518,1.504
2,Yes,Female,-0.778,-1.843
2,Yes,Female,-1.898,6.191
2,No,Female,-0.958,-2.658
2,No,Male,-1.438,6.306
2,No,Female,-1.268,10.715
61,Yes,Male,0.532,14.007
61,Yes,Female,0.052,18.61
61,Yes,Male,0.032,11.46
61,No,Male,-0.548,18.314
61,Yes,Male,0.192,11.485
61,Yes,Female,-0.158,13.918
61,Yes,Female,0.262,15.323
61,Yes,Female,-0.158,16.187
61,Yes,Female,-0.528,17.642
61,No,Female,0.512,17.492
61,Yes,Male,0.722,13.518
61,Yes,Female,1.512,16.408
61,Yes,Male,0.452,13.164
61,Yes,Male,0.142,7.478
61,Yes,Female,0.392,19.401
61,Yes,Female,0.562,14.272
61,No,Male,0.262,12.735
61,Yes,Male,1.512,19.658
61,Yes,Male,0.722,12.285
61,Yes,Female,0.462,20.688
61,Yes,Female,0.542,22.889
61,Yes,Female,0.112,8.915
61,Yes,Male,-0.768,18.904
61,No,Female,0.892,17.413
61,Yes,Female,0.952,20.809
61,No,Female,1.022,18.757
61,Yes,Female,0.422,18.866
61,No,Female,0.792,20.185
61,No,Female,1.362,13.342
61,No,Male,-0.208,21.498
61,No,Female,0.642,14.082
61,Yes,Male,1.102,12.468
61,Yes,Male,-0.488,6.865
61,No,Female,1.512,23.652
61,No,Female,0.512,18.621
61,Yes,Female,0.732,19.334
61,Yes,Female,0.292,-0.217
61,No,Female,0.542,17.683
61,Yes,Female,0.782,19.392
61,Yes,Female,1.222,12.69
61,Yes,Female,1.182,16.06
61,Yes,Male,0.512,-1.409
61,No,Female,0.312,16.735
61,Yes,Female,0.302,10.87
61,Yes,Male,0.192,17.414
61,No,Female,1.042,-0.14
61,Yes,Female,0.782,19.355
61,No,Male,0.632,19.919
61,Yes,Female,0.852,17.711
61,Yes,Female,0.952,16.748
61,Yes,Male,1.512,17.281
61,Yes,Female,-0.178,7.126
61,Yes,Female,1.052,14.412
61,Yes,Female,0.212,17.711
61,Yes,Male,0.592,15.016
61,Yes,Female,0.582,21.696
61,Yes,Male,0.502,22.88
61,Yes,Male,1.172,7.91
61,No,Male,1.192,12.502
61,Yes,Female,0.062,21.384
61,Yes,Female,-0.138,10.181
61,Yes,Female,-0.058,17.408
61,Yes,Male,0.582,12.123
61,Yes,Female,0.352,17.918
111,Yes,Male,-0.108,2.362
111,No,Female,0.102,20.746
111,No,Female,0.972,19.311
111,No,Male,0.132,8.902
111,Yes,Male,-1.788,4.573
111,No,Female,-0.358,20.171
111,No,Female,-0.928,3.16
111,Yes,Female,-0.838,1.711
111,No,Female,-0.808,8.11
111,Yes,Female,0.652,15.577
111,No,Female,-0.008,23.286
111,Yes,Male,-2.498,2.883
111,Yes,Female,-0.268,2.272
111,Yes,Female,0.032,3.519
111,Yes,Female,0.012,5.27
111,Yes,Male,-0.238,15.009
111,No,Male,-0.178,20.679
111,No,Male,-0.118,10.637
111,No,Female,-0.568,7.779
111,No,Female,-1.058,7.957
111,No,Female,0.612,15.863
111,No,Male,-0.258,14.204
111,Yes,Male,0.732,20.879
111,No,Female,-0.698,19.71
111,Yes,Male,-0.738,13.474
111,Yes,Female,-0.878,11.694
111,No,Male,-0.668,10.731
111,No,Female,0.822,7.606
111,No,Male,-0.768,21.448
111,No,Male,-0.648,17.453
111,No,Male,0.652,24.479
111,No,Female,-0.258,8.668
111,No,Male,-0.478,11.83
111,No,Female,-0.318,18.384
111,Yes,Female,-1.158,9.17
111,No,Female,-0.358,4.474
87,No,Male,-1.488,19.173
87,No,Male,-0.878,-2.832
87,No,Male,-0.148,24.172
87,No,Male,1.032,21.453
87,No,Male,-0.238,21.795
87,No,Male,0.902,13.671
87,No,Male,-0.438,6.594
87,Yes,Male,-1.128,3.92
87,No,Male,-0.258,20.008
87,No,Male,0.572,14.082
87,No,Male,-0.508,11.248
87,No,Female,-1.008,14.962
87,No,Female,0.242,13.352
87,No,Female,-0.258,10.124
87,No,Female,-0.478,8.391
87,No,Female,0.622,18.457
87,Yes,Female,-0.598,6.839
87,No,Female,0.312,12.346
87,No,Female,-0.718,3.47
87,No,Female,-0.078,15.283
87,No,Female,0.552,17.316
87,No,Female,-0.638,7.328
87,No,Female,-0.078,17.221
87,No,Female,-1.258,7.328
87,No,Female,-1.998,15.81
87,No,Female,-2.028,4.247
87,No,Female,-0.308,19.331
87,No,Male,0.542,5.441
87,No,Male,-1.278,9.846
87,No,Male,-0.448,9.024
87,No,Male,-0.058,16.964
87,No,Male,0.322,4.285
87,No,Male,0.182,18.107
87,No,Male,-1.228,2.788
87,No,Male,0.202,-2.482
87,No,Male,-0.218,17.271
87,No,Male,0.012,12.55
87,No,Male,-1.148,1.764
87,No,Male,0.922,-0.899
87,No,Male,-0.198,7.491
87,No,Male,-1.398,12.514
87,No,Male,0.512,-2.072
87,No,Male,0.472,8.723
87,No,Female,-0.868,4.166
87,No,Female,-0.578,7.813
87,No,Female,-0.398,6.651
87,No,Female,-1.408,8.849
87,No,Female,-0.538,7.665
87,No,Female,0.182,3.075
87,No,Female,-1.028,9.051
87,No,Female,-1.878,6.055
87,No,Female,0.442,17.409
87,No,Female,0.742,13.963
87,No,Female,0.062,4.218
87,Yes,Female,-0.468,10.722
87,No,Female,-1.188,6.841
87,No,Female,-0.118,14.024
87,No,Female,-0.238,14.849
48,No,Female,-0.418,2.723
48,No,Female,1.352,20.864
48,No,Male,-0.748,10.897
48,No,Female,0.872,15.817
48,No,Male,0.572,10.611
48,No,Male,-1.258,22.229
48,No,Female,-0.448,2.104
48,No,Female,0.002,5.437
48,No,Female,-0.358,5.128
48,No,Female,-0.038,17.076
48,Yes,Male,0.282,13.49
48,No,Female,-0.598,4.805
48,No,Male,-0.708,21.119
48,No,Male,0.092,14.574
48,No,Male,0.142,16.017
48,No,Female,-0.028,8.092
48,No,Female,-1.268,-0.229
48,No,Male,-1.098,9.508
48,No,Male,-0.048,8.95
48,No,Male,-0.338,5.864
48,No,Male,0.082,9.841
48,No,Female,-0.918,17.207
48,No,Male,-0.658,8.759
48,No,Male,-0.078,3.5
48,No,Male,-1.628,17.259
48,No,Male,-0.508,13.133
48,No,Male,0.732,17.772
48,No,Male,-0.108,-1.161
48,No,Male,-0.168,10.112
48,No,Female,-0.138,10.649
48,No,Male,-0.638,22.814
48,No,Male,-0.158,9.909
48,No,Female,-1.538,0.209
48,No,Female,-0.508,14.037
48,No,Male,0.032,17.473
48,No,Male,0.882,16.818
48,No,Male,0.102,5.808
48,No,Male,0.832,5.601
48,No,Female,-0.638,12.138
48,No,Male,0.202,16.515
48,No,Male,-0.648,20.622
48,No,Female,0.072,8.025
48,No,Female,-1.158,10.946
48,No,Female,-1.308,10.981
48,No,Female,-0.718,1.824
48,No,Male,-0.708,5.659
48,No,Male,-0.398,23.362
48,No,Female,0.202,9.138
48,No,Male,-0.658,12.283
48,No,Female,-0.598,10.072
48,No,Female,-0.208,4.211
31,No,Male,0.402,16.685
31,No,Male,-0.138,10.179
31,No,Male,0.032,23.032
31,No,Male,0.692,19.422
31,No,Female,-0.268,10.166
31,No,Male,0.222,6.416
31,No,Male,1.372,17.511
31,No,Male,0.822,18.686
31,Yes,Female,0.712,15.924
31,No,Male,1.342,22.345
31,No,Male,1.512,9.93
31,No,Female,0.612,13.446
31,No,Female,0.882,18.884
31,Yes,Female,1.032,13.92
31,No,Female,0.212,12.508
31,No,Female,0.212,14.704
31,No,Male,1.192,21.511
31,No,Female,0.832,15.8
31,No,Male,0.672,20.986
31,No,Male,1.242,14.009
31,No,Female,0.872,18.408
31,No,Male,0.112,14.885
31,Yes,Male,0.232,8.225
31,No,Male,0.932,19.068
31,No,Female,1.072,12.915
31,Yes,Female,0.272,4.894
31,Yes,Female,0.882,21.904
31,No,Male,0.482,14.638
31,No,Male,-0.018,9.533
31,No,Female,1.072,22.768
31,No,Female,0.462,1.424
31,No,Male,1.182,18.309
31,No,Male,0.402,14.622
31,No,Male,1.202,17.824
31,No,Male,-0.498,6.774
31,No,Female,1.222,18.277
31,No,Female,-0.428,18.099
31,No,Female,-0.588,13.149
31,No,Female,-0.308,15.624
31,No,Female,-0.098,14.191
31,No,Female,0.162,10.975
31,No,Male,0.632,13.435
31,No,Female,1.512,11.363
31,No,Male,0.632,16.656
31,No,Female,-0.378,20.577
31,No,Female,0.012,0.369
31,No,Female,1.512,18.687
31,No,Male,1.302,14.291
31,No,Male,1.222,3.51
31,No,Male,0.902,19.544
31,No,Male,0.992,14.86
31,No,Female,1.052,11.575
31,Yes,Female,-0.038,15.609
31,No,Female,0.972,17.531
31,No,Female,1.222,13.188
31,No,Male,1.332,19.248
92,No,Male,0.512,22.94
92,No,Female,0.832,23.118
92,No,Female,0.722,8.767
92,No,Female,0.932,15.428
92,No,Female,1.072,19.775
92,No,Female,-0.258,18.23
92,No,Female,0.692,22.683
92,No,Female,0.832,19.117
92,No,Female,1.022,16.976
92,No,Male,0.032,22.47
92,No,Male,1.082,23.124
92,No,Male,0.562,17.948
92,No,Male,0.792,10.011
92,No,Female,0.822,15.359
92,No,Female,-0.078,19.648
92,No,Female,1.352,22.618
92,No,Female,1.162,22.421
92,No,Male,0.372,19.761
92,No,Female,0.972,9.495
92,No,Male,0.982,17.706
92,No,Male,1.172,14.221
92,No,Male,0.912,24.252
92,No,Female,1.082,18.671
92,No,Male,0.192,15.492
92,No,Female,0.362,13.232
92,No,Female,0.032,23.768
92,No,Male,0.992,17.478
92,No,Female,0.892,17.148
92,No,Female,1.002,24.292
92,No,Female,0.772,16.744
92,No,Male,0.742,22.153
92,No,Male,0.872,16.173
92,No,Female,1.422,23.811
92,No,Female,0.602,9.95
92,No,Female,1.512,20.424
92,No,Female,-0.188,10.35
92,No,Male,1.172,20.454
92,No,Male,1.122,14.995
92,No,Male,0.572,23.599
92,No,Female,1.022,10.009
92,No,Male,-0.018,9.821
92,No,Female,-0.448,10.807
92,No,Female,1.262,6.392
92,No,Female,0.552,16.591
92,No,Female,0.532,-0.909
92,No,Female,1.172,17.285
92,No,Female,0.592,19.983
92,No,Female,1.212,13.605
92,No,Female,0.632,8.324
92,No,Male,0.502,19.324
92,No,Female,0.622,17.342
92,No,Female,0.852,7.827
92,No,Female,0.242,20.866
92,No,Male,1.332,20.844
92,No,Male,1.182,12.853
86,No,Male,-0.828,7.538
86,Yes,Male,-1.018,7.044
86,No,Female,-0.418,4.289
86,No,Male,-0.888,11.073
86,No,Female,-0.538,0.699
86,No,Female,0.482,13.823
86,Yes,Female,-0.658,0.999
86,No,Female,-0.338,14.639
86,Yes,Male,0.862,3.295
86,Yes,Male,-0.528,8.516
86,No,Female,-0.478,16.541
86,Yes,Male,-0.858,1.304
86,No,Female,-0.778,17.728
86,No,Male,-1.408,0.127
86,No,Female,-0.198,15.549
86,No,Male,0.502,16.298
86,No,Male,-0.638,1.704
86,Yes,Female,-0.818,14.126
86,No,Female,1.182,12.369
86,No,Female,-0.468,5.308
86,No,Female,0.952,14.174
86,No,Female,0.572,16.376
86,Yes,Female,-0.388,7.88
86,No,Female,-0.638,4.701
86,Yes,Female,-1.648,3.782
86,Yes,Male,-0.998,1.334
86,Yes,Female,-1.808,-2.555
86,No,Female,0.212,15.053
86,No,Female,-1.358,9.047
86,No,Female,0.192,6.432
86,No,Male,-0.488,11.587
86,Yes,Female,-1.078,5.656
86,No,Male,-0.708,10.438
86,Yes,Female,0.542,-2.832
86,No,Male,-0.358,10.663
86,No,Female,-0.428,17.976
86,No,Female,-0.028,9.207
86,No,Female,-0.238,7.032
86,No,Male,0.422,11.235
86,No,Female,-0.468,10.802
86,No,Male,-0.208,-1.464
86,No,Female,0.012,15.666
86,Yes,Male,-0.978,15.186
86,Yes,Female,-1.808,-2.83
86,Yes,Male,0.512,3.699
86,No,Male,-0.388,3.655
86,No,Female,-0.228,9.707
86,No,Male,-0.808,10.471
86,No,Female,-2.248,-0.883
86,No,Female,-0.168,9.743
86,No,Female,-0.838,11.488
86,No,Female,0.232,13.352
86,No,Male,1.172,24.147
159,No,Male,0.832,23.077
159,No,Male,0.382,24.386
159,No,Male,1.142,22.278
159,No,Male,0.982,24.462
159,No,Male,0.072,9.998
159,No,Male,0.992,21.837
159,No,Male,0.302,24.086
159,No,Male,-0.288,22.368
159,No,Male,1.512,23.466
159,No,Male,-0.398,16.69
159,No,Male,0.002,23.101
159,No,Male,-0.248,21.244
159,No,Male,0.582,17.401
159,No,Male,1.022,21.355
159,No,Male,0.332,19.487
159,No,Male,1.392,9.219
159,No,Male,0.652,8.413
159,No,Male,0.372,24.993
159,No,Male,0.812,18.602
159,No,Male,1.362,22.116
159,No,Male,-0.338,13.397
159,No,Male,-0.668,14.868
159,No,Male,0.612,19.81
159,No,Male,0.702,23.189
159,No,Male,0.912,23.773
159,No,Male,0.182,15.233
159,No,Male,0.942,22.558
159,No,Male,0.672,23.016
159,No,Male,-0.648,18.62
159,No,Male,-0.538,2.349
159,No,Male,1.612,16.469
112,No,Female,1.042,14.876
112,Yes,Female,0.572,12.313
112,No,Male,-0.708,4.488
112,No,Female,-0.108,13.668
112,No,Female,0.982,20.47
112,No,Male,-0.078,12.809
112,No,Male,1.152,10.361
112,No,Female,-0.018,5.882
112,No,Female,-0.568,15.265
112,No,Male,-1.708,1.609
112,No,Male,0.062,8.633
112,No,Female,0.402,19.958
112,No,Female,0.162,14.464
112,No,Female,0.512,22.169
112,No,Female,1.072,12.849
112,No,Male,0.932,24.18
112,No,Female,-0.258,13.214
112,No,Female,-0.958,12.84
112,Yes,Male,0.632,17.804
112,No,Male,0.512,16.628
112,No,Female,0.682,23.277
112,No,Male,-0.328,8.101
112,No,Male,1.092,19.285
112,No,Female,1.302,24.479
112,No,Female,0.852,22.818
112,No,Male,-0.248,21.966
112,No,Female,0.792,5.3
112,No,Female,-0.018,14.461
112,No,Female,1.092,-1.429
112,No,Male,1.152,20.353
112,No,Female,-0.508,15.292
112,Yes,Female,-0.788,9.476
112,No,Female,-0.738,20.489
112,No,Male,0.012,23.689
112,No,Female,0.782,6.708
112,No,Male,0.362,19.279
45,Yes,Male,-0.538,5.983
45,Yes,Male,-1.328,2.025
45,Yes,Male,-0.388,8.175
45,Yes,Male,-0.728,11.313
45,Yes,Female,-0.258,2.782
45,Yes,Female,-0.798,1.219
45,Yes,Female,-0.618,6.05
45,Yes,Male,-0.978,17.813
45,Yes,Male,-1.648,7.032
45,Yes,Male,0.502,3.818
45,Yes,Male,-0.618,3.895
45,Yes,Female,-0.628,19.781
45,Yes,Male,-1.138,7.495
45,Yes,Female,-0.868,23.289
45,Yes,Male,0.072,6.983
45,Yes,Male,-0.148,22.059
45,Yes,Female,-0.418,20.468
45,Yes,Female,-0.888,10.619
45,Yes,Female,0.122,14.514
22,No,Female,-0.128,20.636
22,No,Male,-0.228,12.903
22,No,Male,-0.838,6.904
22,No,Female,-1.188,9.618
22,No,Male,-0.328,12.907
22,No,Female,-0.118,15.085
22,No,Female,-0.358,22.32
22,No,Female,-0.858,9.98
22,No,Male,-0.288,19.404
22,No,Female,-0.418,22.512
22,No,Female,-0.278,15.767
22,No,Male,-0.038,1.193
22,No,Male,-0.738,8.265
22,No,Male,-0.408,21.89
22,No,Male,0.642,3.068
22,No,Female,0.652,9.429
22,No,Female,0.002,10.777
22,No,Male,-0.358,8.536
22,No,Female,0.442,19.624
22,No,Female,-1.528,1.927
22,No,Male,-0.438,6.138
22,No,Male,-0.708,18.185
22,No,Female,-0.858,-1.864
22,No,Female,-0.278,9.759
22,No,Female,-1.358,10.346
22,No,Female,-0.178,10.944
22,No,Female,-0.138,4.009
22,No,Female,0.372,13.19
22,No,Female,-1.578,0.726
36,No,Female,0.012,21.829
36,No,Female,-0.238,21.085
36,No,Female,-0.008,16.956
36,No,Female,-0.498,6.02
36,No,Female,-0.758,12.769
36,No,Female,-0.508,8.61
36,Yes,Female,0.522,19.477
36,No,Female,-0.118,14.542
36,No,Female,0.502,7.608
36,No,Female,-1.148,1.011
36,No,Female,-0.278,16.734
36,No,Female,0.082,5.249
36,No,Female,0.132,18.415
36,No,Female,-0.388,1.306
36,No,Female,0.482,16.206
36,No,Female,0.312,17.321
36,No,Female,-0.178,22.095
36,No,Female,-1.238,8.699
36,No,Female,0.532,19.703
36,No,Female,0.522,11.49
36,No,Female,-0.568,14.605
36,No,Female,0.432,19.341
36,No,Female,1.512,5.399
36,No,Female,-0.388,15.283
36,No,Female,0.702,19.612
36,Yes,Female,0.982,17.964
36,No,Female,0.832,18.056
36,No,Female,-0.058,12.163
36,No,Female,-0.418,15.628
36,Yes,Female,1.162,11.715
36,No,Female,-0.018,10.382
36,No,Female,-0.898,6.49
36,No,Female,0.292,10.573
36,No,Female,0.832,10.198
36,No,Female,1.262,19.461
36,No,Female,0.192,18.268
36,No,Female,-0.508,4.648
36,No,Female,0.202,-0.551
36,No,Female,0.852,14.321
36,No,Female,-0.408,6.9
36,No,Female,-0.658,12.544
36,Yes,Female,0.442,17.4
36,Yes,Female,0.412,20.24
36,No,Female,1.022,14.285
36,No,Female,1.122,20.244
36,No,Female,1.122,17.876
36,No,Female,0.062,9.901
36,No,Female,1.222,21.204
36,No,Female,1.282,11.955
36,No,Female,-0.718,23.151
36,No,Female,-0.428,10.019
36,No,Female,0.902,19.591
36,No,Female,1.182,10.848
36,No,Female,-0.008,13.801
36,No,Female,0.292,9.858
36,No,Female,1.282,14.498
36,No,Female,-0.198,6.713
117,No,Male,0.612,19.797
117,No,Male,0.522,13.476
117,No,Male,-0.448,24.232
117,No,Male,-1.008,22.714
117,No,Male,-0.568,9.332
117,No,Male,0.832,13.006
117,No,Male,-0.228,2.945
117,No,Male,0.062,19.566
117,No,Male,0.182,4.307
117,No,Male,0.032,7.541
117,No,Male,0.832,19.644
117,No,Male,0.512,-1.292
117,No,Male,0.812,13.946
117,No,Male,0.262,17.348
117,No,Male,-0.108,21.435
117,No,Male,-0.528,14.359
117,No,Male,0.412,14.126
117,No,Male,1.262,6.606
117,No,Male,-0.308,24.386
117,No,Male,1.122,21.781
117,Yes,Male,0.362,14.716
117,No,Male,0.012,9.751
117,No,Male,0.532,3.519
117,No,Male,1.512,22.106
117,No,Male,0.732,18.578
117,No,Male,0.192,19.03
117,No,Male,0.012,20.668
117,No,Male,0.262,6.112
117,No,Male,0.832,7.647
117,No,Male,-0.258,23.723
117,No,Male,-0.758,18.66
117,No,Male,0.342,12.311
117,No,Male,0.322,24.677
117,No,Male,0.442,19.527
117,No,Male,0.472,8.954
117,No,Male,0.662,15.847
117,No,Male,0.282,10.279
117,No,Male,0.492,16.54
117,No,Male,0.322,20.939
117,No,Male,0.942,13.11
117,No,Male,0.072,23.182
117,No,Male,0.932,21.546
117,No,Male,-0.218,-0.501
117,No,Male,-0.128,17.62
117,No,Male,-0.588,22.632
117,No,Male,0.132,23.281
117,No,Male,0.672,23.96
117,No,Male,1.262,22.517
117,No,Male,0.112,7.462
117,No,Male,1.182,11.307
117,Yes,Male,1.172,11.353
117,No,Male,0.932,7.546
117,No,Male,1.262,21.489
41,No,Male,0.502,5.873
41,No,Female,-0.468,19.521
41,No,Female,0.202,13.382
41,No,Male,0.742,22.566
41,No,Female,-0.098,12.366
41,No,Male,-0.098,4.851
41,No,Male,1.042,9.262
41,No,Female,-0.338,21.362
41,No,Male,0.042,20.453
41,No,Male,0.052,4.087
41,No,Female,-0.398,8.853
41,No,Male,0.102,13.553
41,No,Female,0.102,15.28
41,No,Male,0.412,11.378
41,No,Male,-0.608,5.802
41,Yes,Female,0.032,3.884
41,No,Female,0.272,9.179
41,No,Male,-0.148,13.447
41,Yes,Female,-0.518,11.57
41,No,Female,1.362,17.49
41,No,Female,-0.448,2.436
41,No,Male,-0.538,5.007
41,No,Female,-0.018,22.082
41,No,Female,0.872,5.915
41,No,Female,-0.168,11.493
41,No,Male,-0.078,5.19
41,No,Female,-0.418,2.331
41,No,Male,0.722,12.316
41,Yes,Female,-0.418,-2.572
41,Yes,Male,0.272,15.708
41,Yes,Male,1.282,12.798
41,No,Female,0.022,10.856
41,No,Male,-1.218,14.772
41,No,Female,0.682,23.231
41,No,Male,-0.098,2.67
41,No,Male,0.532,11.366
41,No,Female,0.732,0.68
41,No,Female,-1.288,-2.832
41,No,Male,0.862,12.79
41,Yes,Female,0.692,12.296
41,No,Female,0.342,9.739
41,No,Female,-0.038,1.836
41,No,Female,0.842,3.774
41,No,Female,-0.328,16.647
41,No,Male,-0.528,9.961
41,No,Female,0.792,9.139
41,No,Female,1.052,12.919
53,No,Male,0.242,13.932
53,No,Male,0.752,16.501
53,No,Male,-0.148,11.385
53,Yes,Male,-0.408,23.501
53,No,Male,-0.508,2.173
53,No,Male,0.392,19.324
53,No,Male,-1.998,8.032
53,No,Male,-0.568,21.377
53,No,Male,-0.628,18.413
53,No,Male,0.262,19.174
53,No,Male,0.212,5.12
53,No,Male,0.302,20.847
53,Yes,Male,-0.568,5.136
53,No,Male,-0.338,22.517
53,No,Male,0.112,23.396
53,Yes,Male,-0.508,0.294
53,No,Male,-0.808,13.533
53,No,Male,0.422,18.37
53,Yes,Male,-0.838,8.915
53,No,Male,0.912,20.761
53,No,Male,0.032,11.33
53,No,Male,0.022,5.628
53,Yes,Male,-0.968,11.721
53,No,Male,-0.238,5.35
53,Yes,Male,-0.068,15.471
53,No,Male,-0.218,7.737
53,No,Male,0.172,5.511
53,No,Male,-0.588,17.334
53,No,Male,0.412,14.982
53,No,Male,-0.238,11.481
53,No,Male,0.282,14.147
53,No,Male,0.662,18.534
53,Yes,Male,-0.338,9.815
53,No,Male,0.322,20.784
53,No,Male,-0.368,12.587
68,Yes,Male,-0.228,1.766
68,No,Male,-0.718,12.983
68,No,Female,-0.688,7.77
68,No,Female,-0.138,1.239
68,No,Male,0.172,19.564
68,No,Female,0.752,4.285
68,No,Female,-0.008,20.975
68,No,Male,-0.538,5.871
68,No,Female,0.472,20.149
68,No,Female,1.012,23.818
68,Yes,Female,0.502,6.717
68,No,Male,-0.538,5.282
68,No,Female,0.312,6.76
68,No,Male,-0.748,12.884
68,No,Male,-0.188,17.485
68,No,Male,0.302,22.802
68,No,Female,1.382,6.951
68,Yes,Female,-2.008,2.957
68,No,Female,1.512,10.676
68,Yes,Female,-0.558,10.999
68,Yes,Female,-0.508,-1.005
68,No,Female,0.212,3.266
68,No,Female,-0.378,-2.231
68,Yes,Male,0.442,10.037
68,No,Male,0.482,21.896
68,No,Female,1.072,21.846
68,No,Female,1.212,19.599
68,No,Female,-0.198,15.995
68,No,Female,-0.858,10.249
160,No,Female,0.852,14.076
160,No,Female,0.762,5.112
160,No,Female,0.882,23.715
160,No,Female,0.212,7.974
160,No,Female,0.522,23.962
160,No,Female,1.242,22.206
160,No,Female,-0.308,18.014
160,No,Female,0.802,11.294
160,No,Female,-0.258,11.124
160,No,Female,1.212,-2.832
160,No,Female,1.612,18.172
160,No,Female,0.332,17.04
160,No,Female,1.012,13.478
160,No,Female,-0.858,7.476
160,No,Female,-0.708,20.33
160,No,Female,0.402,10.865
160,No,Female,0.912,2.521
160,No,Female,0.032,17.428
160,No,Female,1.422,11.437
160,No,Female,-0.138,17.589
160,No,Female,-0.058,14.59
160,No,Female,0.552,20.74
160,No,Female,1.152,22.751
160,No,Female,1.132,10.626
160,No,Female,0.322,18.871
160,No,Female,0.002,7.256
160,No,Female,1.512,16.168
160,No,Female,1.082,14.266
160,No,Female,-0.598,9.595
160,No,Female,0.522,19.664
160,No,Female,0.932,24.479
160,Yes,Female,0.542,9.071
160,Yes,Female,-0.048,10.208
160,No,Female,0.972,21.53
160,No,Female,0.532,15.021
160,No,Female,0.842,9.67
160,No,Female,-0.008,10.067
160,No,Female,0.762,5.443
160,No,Female,0.762,14.854
160,No,Female,1.002,24.292
160,No,Female,0.502,20.54
160,No,Female,-0.068,8.603
160,No,Female,0.882,16.553
160,No,Female,1.282,18.329
160,No,Female,0.112,24.993
160,No,Female,0.952,4.244
160,No,Female,0.922,7.759
160,No,Female,0.362,18.487
160,No,Female,1.302,18.519
160,No,Female,0.512,11.949
160,No,Female,0.602,4.021
160,No,Female,1.212,15.26
160,No,Female,1.022,22.78
160,Yes,Female,1.612,20.967
160,No,Female,1.512,20.402
160,No,Female,-0.038,14.794
160,No,Female,1.332,19.641
