iid,gender,department,level,sentiment,intention,departure_date,how_long
ead7ed21f4e07671660d0629d2b8a145,M,Finance,Low,8,6,2019-11-30,334
8639e4170728b97141030a0639e6c459,M,HR,Low,7,7,2019-08-31,243
028d72a6b94613168597c0c7ce4686bb,M,IT,Medium,5,3,2020-11-30,700
feaf882e377cfef912e958bedd44421c,M,Finance,Medium,7,9,2020-03-31,456
a16fe22917a233c812e5602ee6526293,M,HR,Medium,7,4,2020-06-30,547
4393f1ecf5b4df3ce3124b749c9773f2,M,Finance,Medium,7,4,NA,731
b8cbcf1f3f59cdf58ae896e08d63635d,M,Finance,Low,7,4,NA,731
45e05fe02907ca7b0ed66a572e77e41e,M,Finance,High,8,5,NA,731
844c48fb931400d4ff7175e570cc18cc,F,HR,Low,7,7,NA,731
e6ddffd45ea95c300c415c8051df687b,M,HR,Medium,8,5,NA,731
ebf5f60a9caff5d721b74c2a0a3fe465,F,IT,Low,7,6,2019-12-31,365
091654e5fecf8e545bef8c74ac3db393,M,Finance,Low,4,2,NA,731
e45f5473ad75b586eded197cecdc9786,M,Finance,Low,7,5,NA,731
8c8d8e636ac287351d488f45dd1a3280,M,Finance,Low,10,4,NA,731
adcaf0f6d88d90a35c3c7281b73b8ece,F,IT,Medium,9,4,NA,731
85c6932aaba77b61dc6b1962c22ad22c,M,HR,Low,7,2,NA,731
c7e23aa427d7a0664139f4e4b48987ca,M,IT,Low,8,10,2020-06-30,547
00aca48dcecfa0e75e4c4bebeb5a5b9a,M,Finance,Medium,7,6,NA,731
188f565e255840f90981da35ef973127,F,Strategy & Operations,Low,6,7,NA,731
b3853e6bf1bb266a5dc134910af97382,F,Sales/Marketing,Low,7,4,NA,731
0f093551bfdb189862de4d0fa0405df6,M,Strategy & Operations,Medium,5,6,2019-07-31,212
3afd9605c0e4783c742b3c1494771970,M,Finance,Low,7,2,2020-05-31,517
d7687ff67c40095b15a6a1ff530084c3,M,IT,Low,7,3,2020-12-31,731
8ff1444748b0386eb21b0a2ace0413c9,F,IT,Medium,7,5,NA,731
dd1043e7c0a85e6473363afb6901d784,F,Finance,Low,9,3,NA,731
f01abbfda7eccf8875b78aba8a034648,F,Finance,Low,7,2,2020-12-31,731
be42c5e7d0b6d44921a3b4c37a102a26,M,HR,Low,8,6,2020-12-31,731
fa8a88ea605f07e40dd335c4b0d3de69,M,Finance,Low,8,3,NA,731
94e8365f3f59d6e22ae99a011b5c05ce,F,Finance,Low,8,6,2019-12-31,365
2278e4f371bbe0d6d06a19317f4409bc,M,Sales/Marketing,Medium,8,2,NA,731
769f26dce205a1812245b922a379314f,M,IT,Low,7,2,NA,731
b9ce919968207f9a63e846d2bbbd6304,F,IT,Low,10,3,NA,731
01078ad9f0cf06985abc6aa5b2931533,M,Strategy & Operations,Low,7,7,2019-07-31,212
95f801ddb83817707ccc493730251be9,M,Finance,Low,7,4,NA,731
ef084e83287de782bc1ef36b9238f30c,M,Sales/Marketing,Low,9,3,NA,731
df120703e6f9473f9ba98b30c92cda6e,M,HR,Medium,5,6,2020-07-31,578
39f41fb001f6d6c295e291012d043672,M,R&D,Medium,8,3,NA,731
1f9299862b1307d33a4693946a9aafc2,M,Finance,Low,9,5,2020-02-29,425
af66153c26808773e665faa577e6761b,M,IT,Low,9,3,NA,731
e0371158525c4d0bc74a5ce32f4ca5e6,F,Finance,Low,8,8,2020-01-31,396
03513bf2fd37b444aa2a9ff009acee83,M,IT,Low,10,1,NA,731
0454da82b64360a2a15b1fd3827e3df6,F,Sales/Marketing,Medium,10,6,2019-03-31,90
053c4635f1879456c9c05755de5c763c,M,Finance,Low,4,4,2019-03-31,90
9d9a98ee2debb132ce96ed46bc0712a7,F,HR,Medium,7,6,2019-08-31,243
ecb30c6e799ffa8ef3b768127ca830d6,F,HR,Low,6,6,NA,731
bd4d716f559f6478e6d3a4bc6f0051c9,F,Strategy & Operations,Low,7,7,NA,731
c625e6d2364c1e45ca721bee69646000,M,IT,Low,8,4,NA,731
e2070401399af9d73545041cfe3c7b4e,M,Finance,Medium,4,6,2019-11-30,334
56fda95bf412e535b2ef973d4828473b,F,Sales/Marketing,High,2,8,2020-09-30,639
d95270c605a82790a2e3498159925811,M,HR,Low,7,5,NA,731
0ce4d56208788d8fb49df5573d71adc4,F,IT,Low,8,3,NA,731
61d445d2e7b41ced6ef6df6760577299,F,Sales/Marketing,Low,9,5,NA,731
68f4db390401d4ab09b834f6f2d15365,M,IT,Low,8,4,2020-06-30,547
77170673a9e28a6e6edf31aa0b709c0c,M,Finance,Medium,4,3,2020-07-31,578
e986948e40c383351d655cc601a3b39a,F,HR,Low,6,2,NA,731
c62ab1ee69d5f7b554bcd57ae057f9f9,F,Sales/Marketing,Low,9,6,NA,731
55d9179fd4348484f7b24b65aa977142,F,HR,Low,7,6,NA,731
b2ae8efa92bacc5a0e71cbeea03d23aa,M,Finance,Low,6,7,NA,731
0c60b7884ffa639be7ba79066622c85c,F,Finance,Low,7,6,NA,731
9ede038c6b5c423bf9909ef9cf18f1f9,F,Finance,Low,9,7,NA,731
6dece6549ac42cd81563ed3a75c718a7,F,Finance,Low,7,7,2019-07-31,212
8ca3a94cc663f9975505bd470ee141b0,F,R&D,Low,7,8,NA,731
9894dc764abff43063c5186b4d9381d1,M,HR,Low,8,6,2020-07-31,578
813c8dca47e13e9ca4995b03cc31fc22,F,HR,Low,4,7,NA,731
69d123dbc910b79e825b7c98abaa53bc,M,HR,Low,8,6,NA,731
eb9aace0262ba7db76f99d359a0055f3,M,HR,Low,10,4,2019-07-31,212
5a1f9ea72c9766ce53c85285b0362a09,F,Finance,High,8,2,2020-11-30,700
3aecfb265a109e785bfb3575d4e3af71,F,Finance,Low,7,4,NA,731
ca7b453c617239de81462f9948abaf34,M,Finance,Low,7,2,NA,731
0831835ecb12657072da13a798dfdd54,M,Finance,Medium,7,8,NA,731
2072e06d180a93df186570dd9f149138,F,Strategy & Operations,Low,8,2,2020-10-31,670
92ab0aadb49cca4eeda383a27d8dbc1a,M,HR,Low,9,3,NA,731
24ac768cd388fbfc016e2b1fdc6a6540,M,HR,Low,9,4,NA,731
69eddca727b63245099ec9caade6847c,F,R&D,Low,10,2,NA,731
23fbaa3d211e23fabd5751a4df376e90,M,Finance,High,10,1,NA,731
def6a5191b75c8b40129ec5cbd640a1e,M,R&D,Low,6,2,2019-11-30,334
1a0912264574540f445f250586eafc9d,M,Finance,Low,7,4,NA,731
24d34a392622c22fb6e9a72aba40a6c3,M,HR,Medium,10,4,2020-07-31,578
b163a77d2315593652f1d9a9e2e73a6f,M,Sales/Marketing,Medium,10,1,NA,731
7e37718f0ed10a18fe105c7c7e93a848,F,Strategy & Operations,Low,5,7,2019-06-30,181
6d585ba51c80d12e0b0d362e471c6147,M,Finance,Low,6,3,NA,731
a645269e8f7a746e38bc8402201e6d3f,M,R&D,High,7,4,2019-11-30,334
12b5cc1ea5f710d16820386963745a3a,M,HR,High,8,4,2019-12-31,365
268b0493081e53f4d699ec8f02972cd1,M,IT,Low,9,2,2020-01-31,396
87a3dd07ab7b721e24b949a17b6e3d47,F,Finance,Low,7,5,NA,731
ea4582d86e806487b53b7e7c762a2614,M,Finance,Low,7,7,NA,731
362b9aa8173be417f26cb6d3b3210c9d,M,Finance,Low,7,1,NA,731
942e0eebdb2dcc2819fa664df08f7985,F,HR,High,10,1,NA,731
cfb080ecc2a3e980be9f3fe6ce0aa625,M,Finance,Low,3,5,NA,731
c0beef7e1dac255438c63b80982a9f04,F,IT,Low,8,3,2020-01-31,396
d6654d0db3dc6bd2ac4b3fdd1c9850ea,M,HR,High,10,2,NA,731
a729ae7362c9bf5c35182a54974af088,M,Finance,High,9,1,NA,731
feb3515f1921596d328dfe6b18ec985f,M,HR,Low,7,2,NA,731
70f10fdd19c826d7e5b2547fb8857279,M,Finance,Low,7,5,2020-09-30,639
ea9ec6bb62e7b1f85fc3953b2046fa5b,F,HR,Medium,4,7,2020-10-31,670
f7c7dd1aec7278ff2eff551871f9485b,F,HR,Low,10,3,NA,731
93b62d17891a4812c4d29c7aee4b064d,M,HR,High,9,2,NA,731
d90895ede8a556408f43319b1ce98bf7,M,HR,Low,8,2,2020-02-29,425
427e599a80d9fe4052c97c7466ac536f,M,Sales/Marketing,Low,8,3,NA,731
5675ded02807798596c0115e0b533930,F,Finance,Low,7,4,NA,731
095c8a517b69f17af1298d89227674db,M,HR,Low,3,8,2019-08-31,243
65d485b121386113502a3077c3292572,M,R&D,Low,9,3,NA,731
5f0c3ed26f7148bdbe943758fe49fbaa,F,Strategy & Operations,Low,8,6,NA,731
b73987949a129f57081b6528b6f7285d,M,Sales/Marketing,Medium,8,4,NA,731
37077e99695166954242cbbf3c793251,M,Strategy & Operations,Low,8,7,2020-07-31,578
651b05296e377d2aabb78239687ba346,M,Finance,Medium,2,6,2019-11-30,334
d0ddd6255490ef17a16e1594a6615050,M,HR,Low,9,3,NA,731
40fc49f393b987c3a10bcd2f99250205,M,R&D,Low,8,7,2019-05-31,151
471f4ee3d4e773687367977eea36aa21,M,Strategy & Operations,Low,8,7,2019-05-31,151
a9c2b33031c8f35995f4d342a959848a,F,HR,Low,10,2,NA,731
26c0363bc4c04cb68fd4d03326eeff8f,M,Finance,Low,7,8,2019-07-31,212
e19b3004fbbe9355b6b4489a3bd585db,M,HR,Low,9,2,NA,731
b94cbe407a6b6ea687128acb5f2404a1,M,HR,Low,10,2,NA,731
227e0953e20de3b549dc2e4f3e34292b,M,Finance,High,10,3,NA,731
b5a71508013936a113a258b40faa8a50,M,HR,Low,8,6,2020-05-31,517
990599607c23d76346ad74eca0e14ee6,F,Strategy & Operations,Low,9,8,NA,731
9d39d0128ae53701f2abeb2ee339706b,F,Finance,Low,7,9,NA,731
203db095d57e569bee58a1730477c831,M,Finance,Low,8,3,NA,731
749b998c37963532b8103d1562692935,M,Strategy & Operations,Low,8,2,NA,731
2b7449253cc10964b2fc2042f5828107,M,Finance,Low,8,2,NA,731
e4b14ad5be76d04c11611b8d40b289de,M,Sales/Marketing,Low,2,6,2019-09-30,273
9f0e3da2cce1c2e9629ac60ef9cb37b3,M,Finance,Low,4,3,NA,731
9c9be61c4948d1b2496919be4ff5c45a,F,HR,Medium,10,5,NA,731
b95832ab0b04af93157c0e37293298f8,M,HR,Low,7,4,NA,731
040cd917ebf731b52d33632b292a7e4b,F,HR,Low,8,2,NA,731
f76317bb397d138e58a228359d14a3f9,F,HR,Low,10,7,2020-11-30,700
cbcb280da9e21855b36af036b204dfcf,F,Finance,Medium,9,4,NA,731
4a610761ac49b8733393edbf7a1adb7a,F,HR,Low,8,3,NA,731
329c382bc9110ca0b385e761de79390f,M,Finance,Low,9,4,NA,731
11842e25df4a7db3723606aaef2fd573,M,Sales/Marketing,High,7,1,2020-01-31,396
8545f4adf365027a922331accbc76f24,M,IT,Low,7,7,2019-06-30,181
974704321998c003a28b2af8abcc0b83,F,Finance,Medium,8,2,NA,731
b43e515eaea14c9db6047862138ce965,M,Sales/Marketing,High,10,4,2020-11-30,700
4a8b164850fa0e1096275ee0a24ab160,M,Finance,Low,9,9,2019-08-31,243
a90c7898f32f19bc8ff71e9ce0d87e5d,M,Finance,Low,8,2,NA,731
d46ad0cc5b0fe458bf40a460fddd59c8,M,IT,Low,5,1,NA,731
3846cefe79942727ea5260011efdc374,M,Finance,Low,7,8,NA,731
72ad44cadd790faad21d1c29d3d05be1,M,Finance,Low,7,8,NA,731
c7caccdd033b221b8b089b116d8fc83e,F,IT,Low,7,8,2019-09-30,273
a16074243403d40f580d2af01d16be79,M,Finance,Medium,7,1,NA,731
da106d4cd0cb4c4a5ba62d85123de411,M,R&D,Low,8,3,NA,731
ab342b34418d24bfa80cf3e743466cce,M,Finance,Medium,8,7,2020-09-30,639
73eccbe361053dd31a9b063ff6151d88,F,IT,Low,10,1,NA,731
04225aee33bbcff0eac9cb12f973bd8e,M,HR,Low,7,2,NA,731
d8c632279724ade03d7bc602c55efdfd,F,Finance,Low,8,4,NA,731
1404fc9259f6835ef4e54023eaa6c05b,M,IT,Medium,8,3,NA,731
d587f8df43adbb3d37ee43f52ee210b9,M,Finance,Low,6,1,NA,731
6816d82997f935bea6092d9c0a1b414a,M,Finance,Medium,4,4,2020-09-30,639
3f2f17a2937303e35b3fda4a5a99b412,M,HR,Medium,9,1,NA,731
2ff8b477bf2789918c000409c7e639be,M,HR,Low,10,7,NA,731
cad5c69f5e644e42a2c4b58e67535607,F,Sales/Marketing,Low,6,4,NA,731
cbfed8376c8cd20cc093498c0e55d3d8,M,IT,High,8,3,NA,731
c766f2b344c1d4f127129c22d13fe3ad,F,R&D,Low,7,7,2019-07-31,212
694f474e52be2fc04c493ca48aff7dab,M,Sales/Marketing,Low,1,8,NA,731
59b488f500eb9c493a58aac180c102b3,M,HR,Low,9,3,NA,731
23966871eeb093d5bbd653b147bb7806,F,Finance,Low,8,2,2019-07-31,212
c0d143acb9602fdaefbdd385d9ddd383,M,Finance,Low,10,3,NA,731
1f3558b7decd30086c83285247e3957d,M,Sales/Marketing,Medium,7,3,NA,731
b3677b5628596271c4aa959681b81cdd,F,Finance,Low,10,4,2020-05-31,517
13d41268ba2049530f113de3d757fe78,M,HR,Low,9,2,NA,731
e11691d2c985ea3a80f628cefd64c833,F,Finance,Low,10,1,NA,731
eb61cc3f9b85b826048ad565546014ab,M,HR,Low,7,2,NA,731
ebb8ffa2a03b2594d41f45c5f44fc88f,M,HR,Medium,8,2,NA,731
de658107df298360120f732e657796a3,M,HR,Low,7,3,NA,731
b6ae179bc742816f66ab480d44f53aeb,M,Finance,Low,6,8,2020-01-31,396
85bd466b7a7d83c2f9e7fcf320cbd1b0,M,IT,Medium,10,1,NA,731
6dfcfa429af99f27ac80a554693050f0,M,HR,Low,7,1,NA,731
c0e31161d85c6e3a227d29851c8b4b9f,M,IT,High,7,9,NA,731
0c539167edf98d3864c0ed50f8526304,M,Finance,Medium,7,4,NA,731
9fa17a8088cc1d807a683a4f7998f1f5,M,HR,Low,7,5,NA,731
0f14e5d8b7f40f921ce1da1db7d2d9c9,M,HR,Low,10,5,NA,731
78c6b147198e1451fa4690be30839972,F,IT,Low,7,7,2019-05-31,151
1881d8d3191703dc7868804319650ebc,F,Finance,Medium,8,6,2020-02-29,425
f1d4424052135c9d81f6106bbb594047,F,HR,Low,9,3,NA,731
697af3bc6de85f4f60065325ed089551,M,IT,Low,7,4,2020-09-30,639
e69e606e0dc4edac67de81bbbe5e17d7,M,Sales/Marketing,Low,9,1,NA,731
79b021009e2659e21dd693b1ef23733f,F,Finance,Medium,8,4,NA,731
6fae78db3351eebb7d82bb7652bc6c6c,M,HR,Medium,8,8,NA,731
b0cb441940b25aefea90d5078154a6c4,M,HR,Low,8,2,NA,731
0f38eec7608334a00d98b1739a84275d,M,Finance,Low,8,2,2020-11-30,700
0bb756a61696fded301bed8b3ffea440,F,Sales/Marketing,Low,6,6,2020-03-31,456
8dada8af41327da0592f49d99107c072,M,Finance,Low,5,3,NA,731
1cfedd05d47836e392335f060cfe8727,M,Strategy & Operations,Medium,2,4,NA,731
52a5d908e6bcfa64689ee30b7ea38123,M,HR,Low,8,2,NA,731
60e0c7bc5d02ac7e4a2705e30cea243d,F,HR,Low,10,3,NA,731
6e586c2b378d66dd0e5907210c85d84b,M,Strategy & Operations,Low,8,4,NA,731
4d030ff966a19b069e9067e6df6aabdd,M,IT,Low,7,5,NA,731
efa0ec7ebf890ddcbece34eff0fc5b70,M,Finance,High,10,4,NA,731
50ec7112c2499a18d524186bb3ab3f72,F,HR,Low,7,3,NA,731
968ea79affeda06ab19d11715ed2181d,F,HR,Low,8,5,2020-11-30,700
e70728ceb0fac6af43a37d775b91a51a,F,IT,Low,7,8,2019-10-31,304
56745ac4f0d4466e177f48303b858de0,F,Strategy & Operations,Low,6,2,NA,731
8056cff969b78f7f6ca0417a2a4d7e00,M,Finance,Low,8,2,2019-11-30,334
bb0ffb290e170975429b168016dca739,M,HR,Low,7,3,NA,731
97e78309256f05afaff970417ce21857,F,Sales/Marketing,Low,7,4,NA,731
7b517eb14c284afa200524a1812e4064,M,Finance,Medium,10,2,NA,731
0cc5374f3d6b970a2fdbf7201ca6f5f3,F,HR,High,2,10,NA,731
fd55406eb825bfcadafefa51cded551c,M,Finance,Low,7,3,NA,731
397233e97f41033256e97b6911084633,M,Sales/Marketing,Low,8,3,NA,731
275873c9c4794b149975c2050f709106,F,HR,Low,8,9,NA,731
8c5142b18b1334c813f8f93ab7d45ae1,M,Finance,High,8,4,NA,731
e413489509eff742c1a9a82a579b8cbd,F,Finance,Low,8,3,NA,731
2769f33bb66477fb17a571715189cfdc,M,HR,Low,4,8,2019-08-31,243
6666afd774143f47e6c7c3903b0578b8,M,Finance,Low,7,7,2019-07-31,212
1de08ba4f57c4706aabfce3f5c1c992c,M,Finance,High,8,2,2020-09-30,639
13c3d8efa12b90aa96b8e2abbc56daab,M,Finance,Medium,8,3,NA,731
1c7d8d37a0f7b25038d48744cde028f9,M,Sales/Marketing,Low,10,3,NA,731
25ad9e880d6c367d0ac00607a2b18d79,M,IT,Low,10,3,2020-03-31,456
4c6fb4e4b421eae08fca72e692dc5f4d,M,IT,Low,6,6,NA,731
22a50256d3eb675fc32fb7c150fa93c0,M,Strategy & Operations,Low,8,1,2020-11-30,700
26bfba87a1fa51a6bd9b7759496d8b67,M,Finance,Low,7,2,NA,731
556b51a436723c19bd702c446d46b6e4,F,HR,Medium,7,6,NA,731
864aa53f583ae6dd4ee4c9a26c98413e,M,Finance,Low,9,5,NA,731
6312ae2c805d5db3273e28e1a3ccc7fe,M,HR,Low,10,4,NA,731
362af06d1a8c31078cbd0bcbc815412e,M,HR,Low,7,6,2020-04-30,486
7495b012b81d6a8a357c33d481976218,M,HR,High,9,4,NA,731
2915a832c66beaa4080f45f9d0df7313,F,HR,Medium,4,7,2020-09-30,639
4f975c0e145baaedc410ce40435df456,M,HR,Low,10,2,NA,731
5bf09e38079a0782a13cad36f76bbd03,F,HR,Low,9,2,NA,731
c95e490d23ac958482bc33597231420c,F,IT,Low,8,6,NA,731
58ef4d5f6c73f97918e5b37f7480766a,M,HR,Low,10,4,NA,731
ffdd94af47721c15e4597651924c9064,M,HR,Low,10,6,2020-12-31,731
394d8160d0ed134dd30511960bba2d3f,F,IT,Low,8,6,NA,731
d5d5344e501e07bed5ff05cfd1238b38,M,IT,Low,9,6,NA,731
40bc5369c39e656f57fccbe1b89eab39,M,HR,Low,7,5,2020-03-31,456
09c2fcd4ddbdd85656551b731519c5fa,F,Finance,Medium,9,5,NA,731
3ec203a4984c7e8a9c213f9b272f736c,M,Finance,Low,6,6,NA,731
f9aee4d6bccb87fef2164e99220c3da8,M,Finance,Low,7,4,2020-12-31,731
f7dc13986061ec8c660caf567c9289ec,F,Strategy & Operations,Low,8,4,NA,731
429cecee02db7ed43371bcd27ef84b55,M,Finance,Medium,8,2,NA,731
e2ff347de37c74c613e6d1793c11648b,F,Finance,Low,10,4,2019-07-31,212
163b7340ade93201207bd211841c6fc7,F,Strategy & Operations,Low,9,7,NA,731
7e5adfb70f2783c3e6c4dfb9ef4db59b,F,Finance,Low,8,3,NA,731
f4e6f7cf115de4d7f4382ff9064725dc,M,IT,Medium,8,2,NA,731
00dc070b0232ee3d7f6640cc97d56d64,F,HR,Low,4,6,NA,731
37ecbb6b1aff90ff7e79ec7d7b936a57,M,Finance,Low,6,1,2019-12-31,365
79932ae3dad189a0ba51592e4c7b5d63,M,Finance,Low,7,2,NA,731
84dc5f9e96d9148916486c8f2a62cf39,M,HR,Low,8,2,NA,731
32a5ff7c76b58804e5d0cee8dad59ba8,M,HR,Medium,7,2,2020-06-30,547
57357aeac1c4b6d32a2fcb72c2dab3cc,F,Sales/Marketing,Low,10,1,2019-11-30,334
5fbd8b119ebb48acc7ee5c573e1661ef,M,HR,Low,10,3,NA,731
db64a16833bf3ca120369a756d6caf0f,M,HR,Low,7,9,NA,731
b05c5f89ec4282b00f3a11da994b5361,M,IT,Low,8,3,NA,731
af888c30955d48a0b6f1e65c5b007a5f,M,Sales/Marketing,Low,9,3,NA,731
7f8ebd05a072692d81ba3a20816e148a,F,HR,Medium,8,7,2019-08-31,243
72838be65cc2fb2dcbc4c89621ffb8f1,M,HR,High,6,6,NA,731
8c4f9542e4f90c40a6b87a1ca1e80439,F,HR,Low,8,1,NA,731
b4db6a5d50a34244e83bfbe77495a414,M,R&D,Low,7,4,2019-12-31,365
35633a5e9afda440e8913b6b321d8828,M,R&D,Medium,4,9,2019-03-31,90
3c89ec06ab07267033572967ef49330e,M,IT,Medium,10,3,2020-03-31,456
4ac0ffb2a8d74dec91d8dbace29d7f77,F,IT,Low,9,4,NA,731
e6bdccfa78d7d4c687ef8b746203d634,M,R&D,Low,7,5,NA,731
44dc19c0af0e8e42cab1378b876100ce,M,HR,Medium,8,7,2020-01-31,396
7a61da2d4e1c6f8791fef3b23f2a96f8,F,Finance,Medium,8,4,2019-10-31,304
084f07f054f5f4d9a318d97f890815ef,M,IT,Low,10,3,NA,731
fb3d91f1c8bf7fd29cac6a24cec05b02,F,Finance,Low,8,3,NA,731
dea4dd3aa92d47e440f69484aec12e2c,M,HR,Medium,8,2,NA,731
31d7010b7a24777a7bf09b27b3df6ca8,M,R&D,Medium,7,2,NA,731
28cd2b6adfb3b8aac08d149479e0c841,M,IT,Low,5,5,NA,731
af20d94005149c6d6c92d4d295d56ec4,F,HR,Low,8,6,2019-06-30,181
39cce2128518d16d51583ee724e500e0,M,HR,Medium,8,4,NA,731
658cadcf15a360c409738522e19cabad,F,Finance,Low,10,6,2019-11-30,334
1c71fe25454098bde08643d1cab574af,M,IT,Medium,7,9,2019-04-30,120
992cdc32225e5478e8e513cbe530dd78,M,IT,Low,8,3,NA,731
96baee3b6b3f4b4442505a8fbdd001ab,F,Finance,Medium,7,7,NA,731
3007db0d82d8ef45efa650f798970784,M,R&D,Medium,8,5,2020-08-31,609
b4ea945ae16739412c117cbdf2f59f55,M,Finance,Medium,8,4,2020-03-31,456
95ce20ce2649d2c299bd4dd2087fecba,M,HR,Low,2,8,2019-07-31,212
296f4885ada1ccc122978643cebe2bd1,F,R&D,Low,8,4,NA,731
11f72fa81e22f309b3a62c687b1cea9f,M,Sales/Marketing,Medium,8,2,NA,731
a78556d8d9b0cf769e2f191a501eebcf,F,HR,Low,9,3,NA,731
caa7edd614fb23521ebf4ba4e8d67d71,M,HR,Medium,8,5,NA,731
f537ac27b87d522c349c62aea3272779,F,Finance,Low,2,10,2019-05-31,151
c28cf4d8474a7c4d9797fe8cdbc239bf,M,IT,Medium,4,8,NA,731
70b88b6e61f75c96506d7b56abb62f75,F,HR,Low,7,5,2019-12-31,365
3be0b559b4927e66d89909138a7df0ea,M,IT,Low,7,7,NA,731
3c467de3b2b50ec231c6d796d4d513ad,F,HR,Low,10,5,NA,731
496ad09fc95b06bbc88f0b4f07ab02c7,F,Sales/Marketing,Low,7,7,NA,731
03dd850982f9420bb20387d9f842ac14,M,HR,Low,9,5,NA,731
0900b9c157b121f8a1b19ccfb12861c9,M,R&D,Low,8,4,2020-01-31,396
7fa64743a23b972870f78a95a4208002,M,HR,Low,6,5,NA,731
f7f886ee49e2ed3d0d1620c3a641ddbf,M,HR,Low,8,3,NA,731
011b79e076736f0b22744d0b6aa7c619,F,Finance,Low,7,3,NA,731
ae0ce625a1248523239cb8cdc5e8a396,M,Sales/Marketing,Low,8,2,NA,731
cc2dcc65d85cf3a00ecfdd5737757954,F,Finance,Low,7,4,2020-05-31,517
585db1ce91f90efb054b4c6ed7141c73,M,Finance,Medium,7,5,NA,731
a7b618947a9a8a2ef059b73b6b93e9ee,M,Finance,High,8,2,2020-06-30,547
e2fc98ed44e0ae29c1082d817660acf4,M,Finance,Low,10,4,2020-07-31,578
c62255cace63218e2ebb5a30de002c4b,M,Sales/Marketing,Low,10,3,NA,731
8a8a4aee701fd0fc939a40bc326ea2cd,M,HR,Low,7,10,2020-04-30,486
32134cd870c216bf9306a46e142d7283,M,IT,Medium,7,4,2019-07-31,212
3e37eb283adf3a0ad094ec205208ba80,M,HR,Medium,8,7,2019-11-30,334
5d512b31919a0717d559666ef526d942,M,IT,Low,8,3,2019-02-28,59
bfdc6ac240019f457212a6bef5ba9485,M,HR,High,9,4,NA,731
c0feb05c8ca6c17392bbc77e9af5eab4,M,IT,High,10,3,NA,731
e586410761c5e125d8dcb09c8aa6b103,M,HR,High,7,2,NA,731
3eaf199b8b2017eab2b85a55c9d9ff36,M,HR,Low,5,4,NA,731
47f0e119f85f6562897e3e1d7cd1b9b4,F,HR,Low,9,2,NA,731
61b01ae17a3b0aa8aa8be29d013111f1,M,Finance,High,8,2,NA,731
b9415427f0e81f2b1aa72ddc961813c1,F,HR,Low,10,5,2020-11-30,700
1716f503b40e6b56b3181b9022a5ef36,F,HR,High,7,3,2019-07-31,212
a421b719d96fd58924eb104d9cf83f1b,M,IT,Medium,7,3,NA,731
575ddd75542c9e421fd000abe849ac5b,M,HR,High,7,2,NA,731
720a24b554cd788c1e8fc32f73aabb35,M,Finance,High,8,2,NA,731
b91a2186a73482423e0db1d11eb6c79f,F,HR,Low,9,2,NA,731
174cf22ff1214f262363f9cbd2ac15ea,M,Finance,Low,1,8,2019-05-31,151
dd20a14422eb9acfe593bb388972d752,M,HR,Low,10,5,NA,731
cd5e4c02626931a3329319b5702f3c05,M,Finance,Medium,8,5,2019-04-30,120
78f0dfa50545c2d3f951b7ab8d5aa02d,M,HR,Low,9,3,NA,731
6daf3c9cb5be8bf97cecd04fd3a983ba,M,HR,Low,8,3,NA,731
343bdd7d95cbe10308179dffa4f67277,M,HR,Low,8,3,NA,731
27410f75fcbdd301b2856d0c894312c7,F,HR,Low,7,2,NA,731
58389b3b2fe5287d47904b7b719df9be,M,HR,Medium,10,3,NA,731
1817e29f7e5c5cbaef3967eb41e47af7,M,Finance,Low,7,6,2019-04-30,120
2d7d71a96f4a0a5e4219e7d57a86e1a5,F,HR,Low,8,3,NA,731
33f2cd8fd236028cdf7de51c90f482cc,M,Sales/Marketing,High,7,4,NA,731
03290b327517ecbd8db5e05131c98842,M,Finance,Low,7,9,2019-10-31,304
20a7036ac79da266991963d05fbfd5d3,F,HR,Low,7,8,NA,731
d8dc3d39d59e9e0cfc4baa3e5f2f3e3e,M,Sales/Marketing,Medium,7,4,NA,731
059cb8a86d7b3061bc4b4261e16b8958,M,Finance,Low,8,3,NA,731
8b7b46ce7c2d53a2b4e8b71a45cce9d3,M,Finance,Medium,2,9,2020-03-31,456
c9c4bf1dd4c36020fb624298ba4ea96e,M,HR,Medium,7,6,2019-11-30,334
210ae13cfde1a65eff877116c966e253,M,IT,Low,7,1,NA,731
6d255115160d5e97ff809b2aecb04f1e,M,Finance,Low,9,4,NA,731
ff6c1d3a56215b10efc4f19c4c017243,M,HR,Low,8,4,NA,731
88123df6a6329df9ec5dc4bc55897d12,M,Finance,High,9,5,2020-06-30,547
6ac81aa86860e7a8c3aaa121b55dc1ed,M,R&D,High,6,7,NA,731
d8d9a07171b3391893d343ad693d9c39,M,Finance,Medium,4,3,NA,731
704d78a977fc69e780ca4a2cf3010030,F,Sales/Marketing,Low,7,4,2020-06-30,547
17e8207274f75b6490f9fa74255b061e,M,Finance,Medium,9,3,2020-03-31,456
6c38bd19e5e8bd9726d0ca7896a47233,M,HR,Low,2,7,2020-07-31,578
eca35ca85d8587cab81776d36ca24a56,M,HR,High,8,4,NA,731
7ca71f529e994698c917bfa30911ef27,M,HR,High,7,6,NA,731
1fd9c85a39d4ef3139d764a4f580d965,M,IT,Low,7,4,2019-05-31,151
56dc37a80d1eac7f725b0b730b65a68e,F,HR,High,5,4,2020-02-29,425
